employee_id,first_name,last_name,email,hire_date,department_id,department_name,dept_employee_count,dept_earliest_hire,dept_latest_hire,employee_created_at,employee_updated_at,department_created_at,department_updated_at
529,Kelly,Miller,kelly.miller@company.com,2025-04-23 09:09:56.589000,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.589001,2025-04-23 09:09:56.589002,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
422,Erica,Reid,erica.reid@company.com,2025-04-23 09:09:56.567047,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.567047,2025-04-23 09:09:56.567048,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
473,Jennifer,Sanchez,jennifer.sanchez@company.com,2025-04-23 09:09:56.567148,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.567149,2025-04-23 09:09:56.567150,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
474,Tina,Scott,tina.scott@company.com,2025-04-23 09:09:56.567150,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.567151,2025-04-23 09:09:56.567152,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
417,Robert,Shaffer,robert.shaffer@company.com,2025-04-23 09:09:56.567037,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.567038,2025-04-23 09:09:56.567038,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
522,Peggy,Stevenson,peggy.stevenson@company.com,2025-04-23 09:09:56.588987,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.588987,2025-04-23 09:09:56.588988,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
500,James,Swanson,james.swanson@company.com,2025-04-23 09:09:56.588943,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.588944,2025-04-23 09:09:56.588944,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
484,Patrick,Walker,patrick.walker@company.com,2025-04-23 09:09:56.567170,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.567170,2025-04-23 09:09:56.567171,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
402,Jose,White,jose.white@company.com,2025-04-23 09:09:56.567006,22,Human Resources,18,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.567006,2025-04-23 09:09:56.567007,2025-04-23 09:09:56.546877,2025-04-23 09:09:56.546878
548,Robert,Anderson,robert.anderson@company.com,2025-04-23 09:09:56.589037,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589038,2025-04-23 09:09:56.589038,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
565,Christopher,Barrett,christopher.barrett@company.com,2025-04-23 09:09:56.589071,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589071,2025-04-23 09:09:56.589072,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
458,Mary,Cross,mary.cross@company.com,2025-04-23 09:09:56.567119,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567120,2025-04-23 09:09:56.567121,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
442,Mike,Douglas,mike.douglas@company.com,2025-04-23 09:09:56.567088,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567089,2025-04-23 09:09:56.567089,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
437,Jerry,Evans,jerry.evans@company.com,2025-04-23 09:09:56.567078,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567079,2025-04-23 09:09:56.567080,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
549,Donald,Garcia,donald.garcia@company.com,2025-04-23 09:09:56.589039,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589040,2025-04-23 09:09:56.589040,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
572,Justin,Hart,justin.hart@company.com,2025-04-23 09:09:56.589084,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589085,2025-04-23 09:09:56.589085,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
531,Kelsey,Lawson,kelsey.lawson@company.com,2025-04-23 09:09:56.589004,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589005,2025-04-23 09:09:56.589006,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
566,Alyssa,Leonard,alyssa.leonard@company.com,2025-04-23 09:09:56.589073,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589073,2025-04-23 09:09:56.589074,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
447,Shannon,Patterson,shannon.patterson@company.com,2025-04-23 09:09:56.567098,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567098,2025-04-23 09:09:56.567099,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
432,Manuel,Roberts,manuel.roberts@company.com,2025-04-23 09:09:56.567066,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567067,2025-04-23 09:09:56.567070,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
585,Jasmine,Sampson,jasmine.sampson@company.com,2025-04-23 09:09:56.589109,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589110,2025-04-23 09:09:56.589111,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
588,Bailey,Stone,bailey.stone@company.com,2025-04-23 09:09:56.589115,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589116,2025-04-23 09:09:56.589116,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
400,Joseph,Taylor,joseph.taylor@company.com,2025-04-23 09:09:56.567002,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.567003,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
542,Brenda,Williams,brenda.williams@company.com,2025-04-23 09:09:56.589025,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589026,2025-04-23 09:09:56.589027,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
455,Caroline,Williams,caroline.williams@company.com,2025-04-23 09:09:56.567113,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567114,2025-04-23 09:09:56.567115,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
580,Erin,Williams,erin.williams@company.com,2025-04-23 09:09:56.589100,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.589100,2025-04-23 09:09:56.589101,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
467,Mary,Williams,mary.williams@company.com,2025-04-23 09:09:56.567137,27,Legal,18,2025-04-23 09:09:56.567002,2025-04-23 09:09:56.589115,2025-04-23 09:09:56.567137,2025-04-23 09:09:56.567138,2025-04-23 09:09:56.546888,2025-04-23 09:09:56.546889
501,Blake,Bailey,blake.bailey@company.com,2025-04-23 09:09:56.588945,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.588946,2025-04-23 09:09:56.588946,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
512,Larry,Barber,larry.barber@company.com,2025-04-23 09:09:56.588967,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.588968,2025-04-23 09:09:56.588968,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
439,Justin,Beck,justin.beck@company.com,2025-04-23 09:09:56.567082,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567083,2025-04-23 09:09:56.567083,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
424,Joel,Brown,joel.brown@company.com,2025-04-23 09:09:56.567051,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567051,2025-04-23 09:09:56.567052,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
495,Jesus,Flores,jesus.flores@company.com,2025-04-23 09:09:56.567191,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567192,2025-04-23 09:09:56.567192,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
492,Melinda,Foley,melinda.foley@company.com,2025-04-23 09:09:56.567185,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567186,2025-04-23 09:09:56.567187,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
526,Anita,Graham,anita.graham@company.com,2025-04-23 09:09:56.588995,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.588995,2025-04-23 09:09:56.588996,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
481,Brandy,Gray,brandy.gray@company.com,2025-04-23 09:09:56.567164,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567165,2025-04-23 09:09:56.567165,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
533,Kristen,Hansen,kristen.hansen@company.com,2025-04-23 09:09:56.589008,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589009,2025-04-23 09:09:56.589009,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
579,Johnny,Henry,johnny.henry@company.com,2025-04-23 09:09:56.589098,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589098,2025-04-23 09:09:56.589099,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
399,Carolyn,Hernandez,carolyn.hernandez@company.com,2025-04-23 09:09:56.566999,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567000,2025-04-23 09:09:56.567001,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
457,Andrew,Johnson,andrew.johnson@company.com,2025-04-23 09:09:56.567117,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567118,2025-04-23 09:09:56.567119,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
577,Erin,Keller,erin.keller@company.com,2025-04-23 09:09:56.589094,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589095,2025-04-23 09:09:56.589095,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
463,Jacqueline,Lee,jacqueline.lee@company.com,2025-04-23 09:09:56.567129,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567130,2025-04-23 09:09:56.567130,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
553,Tyler,Miller,tyler.miller@company.com,2025-04-23 09:09:56.589047,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589048,2025-04-23 09:09:56.589048,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
535,Donna,Moore,donna.moore@company.com,2025-04-23 09:09:56.589012,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589013,2025-04-23 09:09:56.589013,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
475,John,Myers,john.myers@company.com,2025-04-23 09:09:56.567152,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567153,2025-04-23 09:09:56.567154,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
476,Tiffany,Salinas,tiffany.salinas@company.com,2025-04-23 09:09:56.567154,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567155,2025-04-23 09:09:56.567155,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
578,Michael,Scott,michael.scott@company.com,2025-04-23 09:09:56.589096,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589097,2025-04-23 09:09:56.589097,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
581,Jonathan,Smith,jonathan.smith@company.com,2025-04-23 09:09:56.589102,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589103,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
418,Heidi,Sosa,heidi.sosa@company.com,2025-04-23 09:09:56.567039,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567040,2025-04-23 09:09:56.567040,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
421,Rachel,Sullivan,rachel.sullivan@company.com,2025-04-23 09:09:56.567045,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567045,2025-04-23 09:09:56.567046,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
550,Kristin,Taylor,kristin.taylor@company.com,2025-04-23 09:09:56.589041,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589042,2025-04-23 09:09:56.589042,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
453,Stephanie,Turner,stephanie.turner@company.com,2025-04-23 09:09:56.567110,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567110,2025-04-23 09:09:56.567111,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
444,Jennifer,Vazquez,jennifer.vazquez@company.com,2025-04-23 09:09:56.567092,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567093,2025-04-23 09:09:56.567093,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
433,Thomas,Warren,thomas.warren@company.com,2025-04-23 09:09:56.567070,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567071,2025-04-23 09:09:56.567072,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
472,Lawrence,Wu,lawrence.wu@company.com,2025-04-23 09:09:56.567146,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.567147,2025-04-23 09:09:56.567148,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
536,David,Yang,david.yang@company.com,2025-04-23 09:09:56.589014,19,Marketing,28,2025-04-23 09:09:56.566999,2025-04-23 09:09:56.589102,2025-04-23 09:09:56.589014,2025-04-23 09:09:56.589015,2025-04-23 09:09:56.546872,2025-04-23 09:09:56.546873
511,Thomas,Allen,thomas.allen@company.com,2025-04-23 09:09:56.588965,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.588966,2025-04-23 09:09:56.588966,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
564,Amber,Briggs,amber.briggs@company.com,2025-04-23 09:09:56.589069,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.589069,2025-04-23 09:09:56.589070,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
401,Dawn,Gonzales,dawn.gonzales@company.com,2025-04-23 09:09:56.567004,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.567005,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
590,James,Hale,james.hale@company.com,2025-04-23 09:09:56.589119,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.589120,2025-04-23 09:09:56.589120,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
448,Andrea,Henry,andrea.henry@company.com,2025-04-23 09:09:56.567100,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567100,2025-04-23 09:09:56.567101,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
592,Marie,Hoover,marie.hoover@company.com,2025-04-23 09:09:56.589123,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.589124,2025-04-23 09:09:56.589124,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
507,Mark,James,mark.james@company.com,2025-04-23 09:09:56.588957,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.588958,2025-04-23 09:09:56.588958,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
460,Edward,Kennedy,edward.kennedy@company.com,2025-04-23 09:09:56.567123,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567124,2025-04-23 09:09:56.567124,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
486,Kim,Levy,kim.levy@company.com,2025-04-23 09:09:56.567174,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567174,2025-04-23 09:09:56.567175,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
419,Jaclyn,Lopez,jaclyn.lopez@company.com,2025-04-23 09:09:56.567041,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567042,2025-04-23 09:09:56.567042,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
451,Douglas,Perez,douglas.perez@company.com,2025-04-23 09:09:56.567106,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567106,2025-04-23 09:09:56.567107,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
420,William,Rivera,william.rivera@company.com,2025-04-23 09:09:56.567043,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567044,2025-04-23 09:09:56.567044,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
498,Lindsay,Roberts,lindsay.roberts@company.com,2025-04-23 09:09:56.588939,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.588939,2025-04-23 09:09:56.588940,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
519,April,Sanchez,april.sanchez@company.com,2025-04-23 09:09:56.588981,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.588981,2025-04-23 09:09:56.588982,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
466,Alexandria,Smith,alexandria.smith@company.com,2025-04-23 09:09:56.567135,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567135,2025-04-23 09:09:56.567136,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
593,Ryan,Smith,ryan.smith@company.com,2025-04-23 09:09:56.589125,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.589126,2025-04-23 09:09:56.589126,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
480,Joshua,Stewart,joshua.stewart@company.com,2025-04-23 09:09:56.567162,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567163,2025-04-23 09:09:56.567163,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
471,Abigail,Turner,abigail.turner@company.com,2025-04-23 09:09:56.567145,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567145,2025-04-23 09:09:56.567146,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
504,Barbara,Tyler,barbara.tyler@company.com,2025-04-23 09:09:56.588951,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.588952,2025-04-23 09:09:56.588952,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
487,Abigail,White,abigail.white@company.com,2025-04-23 09:09:56.567176,26,Operations,20,2025-04-23 09:09:56.567004,2025-04-23 09:09:56.589125,2025-04-23 09:09:56.567176,2025-04-23 09:09:56.567177,2025-04-23 09:09:56.546883,2025-04-23 09:09:56.546887
575,Connor,Clark,connor.clark@company.com,2025-04-23 09:09:56.589090,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589091,2025-04-23 09:09:56.589091,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
547,Kim,Cruz,kim.cruz@company.com,2025-04-23 09:09:56.589035,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589036,2025-04-23 09:09:56.589036,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
404,Jennifer,Duncan,jennifer.duncan@company.com,2025-04-23 09:09:56.567010,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567011,2025-04-23 09:09:56.567011,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
443,Mark,Duncan,mark.duncan@company.com,2025-04-23 09:09:56.567090,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567091,2025-04-23 09:09:56.567091,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
485,Barry,Green,barry.green@company.com,2025-04-23 09:09:56.567172,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567172,2025-04-23 09:09:56.567173,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
505,Jesse,Johnson,jesse.johnson@company.com,2025-04-23 09:09:56.588953,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.588954,2025-04-23 09:09:56.588954,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
570,Logan,Miller,logan.miller@company.com,2025-04-23 09:09:56.589080,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589081,2025-04-23 09:09:56.589082,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
561,Amy,Montgomery,amy.montgomery@company.com,2025-04-23 09:09:56.589063,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589063,2025-04-23 09:09:56.589064,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
543,Angela,Moore,angela.moore@company.com,2025-04-23 09:09:56.589027,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589028,2025-04-23 09:09:56.589029,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
430,Christopher,Murphy,christopher.murphy@company.com,2025-04-23 09:09:56.567063,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567063,2025-04-23 09:09:56.567064,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
559,Sarah,Newton,sarah.newton@company.com,2025-04-23 09:09:56.589059,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589059,2025-04-23 09:09:56.589060,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
497,Rhonda,Obrien,rhonda.obrien@company.com,2025-04-23 09:09:56.588934,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.588937,2025-04-23 09:09:56.588938,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
469,Michael,Pierce,michael.pierce@company.com,2025-04-23 09:09:56.567141,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567141,2025-04-23 09:09:56.567142,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
530,Karen,Potter,karen.potter@company.com,2025-04-23 09:09:56.589002,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589003,2025-04-23 09:09:56.589004,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
441,Kelli,Rodriguez,kelli.rodriguez@company.com,2025-04-23 09:09:56.567086,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567087,2025-04-23 09:09:56.567087,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
560,Carol,Smith,carol.smith@company.com,2025-04-23 09:09:56.589061,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589061,2025-04-23 09:09:56.589062,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
446,Joseph,Snow,joseph.snow@company.com,2025-04-23 09:09:56.567096,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567096,2025-04-23 09:09:56.567097,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
587,Alexander,Solomon,alexander.solomon@company.com,2025-04-23 09:09:56.589113,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.589114,2025-04-23 09:09:56.589114,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
423,Rodney,Vaughan,rodney.vaughan@company.com,2025-04-23 09:09:56.567049,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567049,2025-04-23 09:09:56.567050,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
493,Alexander,Wallace,alexander.wallace@company.com,2025-04-23 09:09:56.567187,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567188,2025-04-23 09:09:56.567189,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
438,David,Wright,david.wright@company.com,2025-04-23 09:09:56.567080,23,Research,21,2025-04-23 09:09:56.567010,2025-04-23 09:09:56.589113,2025-04-23 09:09:56.567081,2025-04-23 09:09:56.567081,2025-04-23 09:09:56.546878,2025-04-23 09:09:56.546879
409,Edward,Berry,edward.berry@company.com,2025-04-23 09:09:56.567021,20,Sales,8,2025-04-23 09:09:56.567021,2025-04-23 09:09:56.589127,2025-04-23 09:09:56.567021,2025-04-23 09:09:56.567022,2025-04-23 09:09:56.546874,2025-04-23 09:09:56.546874
